Period,Data_value,Series_title_2
2015.06,4867.3,Consumables
2015.09,4967.9,Consumables
2015.12,5605.9,Consumables
2016.03,5267.9,Consumables
2016.06,5127.0,Consumables
2016.09,5198.6,Consumables
2016.12,5886.3,Consumables
2017.03,5544.1,Consumables
2017.06,5538.9,Consumables
2017.09,5598.9,Consumables
2017.12,6287.6,Consumables
2018.03,5890.2,Consumables
2018.06,5699.0,Consumables
2018.09,5844.2,Consumables
2018.12,6542.4,Consumables
2019.03,6129.9,Consumables
2019.06,5989.3,Consumables
2019.09,6033.1,Consumables
2019.12,6792.6,Consumables
2020.03,6882.6,Consumables
2020.06,6639.9,Consumables
2020.09,6749.4,Consumables
2020.12,7306.7,Consumables
2021.03,6646.0,Consumables
2021.06,6632.3,Consumables
2021.09,7120.8,Consumables
2021.12,7771.7,Consumables
2022.03,7035.2,Consumables
2022.06,6921.7,Consumables
2022.09,7125.5,Consumables
2022.12,8155.9,Consumables
2000.03,,Durables
2000.06,,Durables
2000.09,,Durables
2000.12,,Durables
2001.03,,Durables
2001.06,,Durables
2001.09,,Durables
2001.12,,Durables
2002.03,,Durables
2002.06,,Durables
2002.09,,Durables
2002.12,2435.4,Durables
2003.03,1934.8,Durables
2003.06,1987.0,Durables
2003.09,2035.2,Durables
2003.12,2670.4,Durables
2004.03,2101.7,Durables
2004.06,2137.9,Durables
2004.09,2171.8,Durables
2004.12,2779.3,Durables
2005.03,2268.1,Durables
2005.06,2299.0,Durables
2005.09,2326.4,Durables
2005.12,2971.8,Durables
2006.03,2386.6,Durables
2006.06,2440.6,Durables
2006.09,2455.5,Durables
2006.12,3204.5,Durables
2007.03,2613.2,Durables
2007.06,2622.6,Durables
2007.09,2637.9,Durables
2007.12,3399.7,Durables
2008.03,2670.9,Durables
2008.06,2581.0,Durables
2008.09,2589.2,Durables
2008.12,3382.0,Durables
2009.03,2647.5,Durables
2009.06,2611.6,Durables
2009.09,2617.0,Durables
2009.12,3395.5,Durables
2010.03,2666.4,Durables
2010.06,2613.7,Durables
2010.09,2660.7,Durables
2010.12,3416.2,Durables
2011.03,2671.0,Durables
2011.06,2693.3,Durables
2011.09,2702.1,Durables
2011.12,3557.7,Durables
2012.03,2799.3,Durables
2012.06,2781.4,Durables
2012.09,2761.9,Durables
2012.12,3705.0,Durables
2013.03,2900.8,Durables
2013.06,2962.3,Durables
2013.09,2934.5,Durables
2013.12,3905.5,Durables
2014.03,3012.0,Durables
2014.06,3037.2,Durables
2014.09,3017.8,Durables
2014.12,4068.3,Durables
2015.03,3206.4,Durables
2015.06,3204.2,Durables
2015.09,3211.1,Durables
2015.12,4308.6,Durables
2016.03,3405.9,Durables
2016.06,3411.4,Durables
2016.09,3371.7,Durables
2016.12,4427.0,Durables
2017.03,3558.9,Durables
2017.06,3579.7,Durables
2017.09,3532.6,Durables
2017.12,4733.2,Durables
2018.03,3730.1,Durables
2018.06,3740.0,Durables
2018.09,3718.0,Durables
2018.12,4956.4,Durables
2019.03,3885.1,Durables
2019.06,3908.0,Durables
2019.09,3885.5,Durables
2019.12,5279.6,Durables
2020.03,4142.2,Durables
2020.06,3397.8,Durables
2020.09,4448.9,Durables
2020.12,5810.6,Durables
2021.03,4467.2,Durables
2021.06,4720.6,Durables
2021.09,3808.0,Durables
2021.12,5965.0,Durables
2022.03,4633.8,Durables
2022.06,4696.1,Durables
2022.09,4607.3,Durables
2022.12,5989.0,Durables
2000.03,,Hospitality
2000.06,,Hospitality
2000.09,,Hospitality
2000.12,,Hospitality
2001.03,,Hospitality
2001.06,,Hospitality
2001.09,,Hospitality
2001.12,,Hospitality
2002.03,,Hospitality
2002.06,,Hospitality
2002.09,,Hospitality
2002.12,945.9,Hospitality
2003.03,1004.5,Hospitality
2003.06,880.6,Hospitality
2003.09,890.3,Hospitality
2003.12,981.0,Hospitality
2004.03,1046.7,Hospitality
2004.06,959.1,Hospitality
2004.09,1000.4,Hospitality
2004.12,1112.6,Hospitality
2005.03,1147.6,Hospitality
2005.06,1044.4,Hospitality
2005.09,1085.0,Hospitality
2005.12,1194.6,Hospitality
2006.03,1248.7,Hospitality
2006.06,1143.6,Hospitality
2006.09,1207.5,Hospitality
2006.12,1376.6,Hospitality
2007.03,1429.6,Hospitality
2007.06,1306.0,Hospitality
2007.09,1367.1,Hospitality
2007.12,1486.2,Hospitality
2008.03,1555.1,Hospitality
2008.06,1379.0,Hospitality
2008.09,1404.9,Hospitality
2008.12,1543.6,Hospitality
2009.03,1571.0,Hospitality
2009.06,1420.7,Hospitality
2009.09,1474.8,Hospitality
2009.12,1609.9,Hospitality
2010.03,1640.4,Hospitality
2010.06,1494.3,Hospitality
2010.09,1542.4,Hospitality
2010.12,1705.9,Hospitality
2011.03,1727.5,Hospitality
2011.06,1629.3,Hospitality
2011.09,1722.0,Hospitality
2011.12,1854.3,Hospitality
2012.03,1865.0,Hospitality
2012.06,1735.2,Hospitality
2012.09,1785.3,Hospitality
2012.12,1947.3,Hospitality
2013.03,1970.7,Hospitality
2013.06,1873.1,Hospitality
2013.09,1935.8,Hospitality
2013.12,2134.8,Hospitality
2014.03,2191.9,Hospitality
2014.06,2074.6,Hospitality
2014.09,2119.4,Hospitality
2014.12,2354.4,Hospitality
2015.03,2416.6,Hospitality
2015.06,2266.8,Hospitality
2015.09,2331.7,Hospitality
2015.12,2613.1,Hospitality
2016.03,2740.6,Hospitality
2016.06,2564.7,Hospitality
2016.09,2677.5,Hospitality
2016.12,2950.4,Hospitality
2017.03,2991.7,Hospitality
2017.06,2793.6,Hospitality
2017.09,2836.6,Hospitality
2017.12,3165.9,Hospitality
2018.03,3228.0,Hospitality
2018.06,2959.5,Hospitality
2018.09,3036.1,Hospitality
2018.12,3355.8,Hospitality
2019.03,3426.0,Hospitality
2019.06,3133.1,Hospitality
2019.09,3170.9,Hospitality
2019.12,3521.3,Hospitality
2020.03,3193.0,Hospitality
2020.06,1609.4,Hospitality
2020.09,2989.3,Hospitality
2020.12,3391.2,Hospitality
2021.03,3166.3,Hospitality
2021.06,3401.6,Hospitality
2021.09,2447.8,Hospitality
2021.12,2812.9,Hospitality
2022.03,2887.2,Hospitality
2022.06,3281.1,Hospitality
2022.09,3535.6,Hospitality
2022.12,3840.5,Hospitality
2000.03,,Services
2000.06,,Services
2000.09,,Services
2000.12,,Services
2001.03,,Services
2001.06,,Services
2001.09,,Services
2001.12,,Services
2002.03,,Services
2002.06,,Services
2002.09,,Services
2002.12,234.6,Services
2003.03,214.2,Services
2003.06,224.7,Services
2003.09,241.6,Services
2003.12,265.0,Services
2004.03,250.0,Services
2004.06,265.8,Services
2004.09,279.3,Services
2004.12,305.7,Services
2005.03,278.6,Services
2005.06,303.0,Services
2005.09,315.7,Services
2005.12,337.1,Services
2006.03,313.7,Services
2006.06,327.8,Services
2006.09,348.7,Services
2006.12,378.2,Services
2007.03,357.6,Services
2007.06,369.4,Services
2007.09,388.2,Services
2007.12,420.2,Services
2008.03,385.7,Services
2008.06,405.1,Services
2008.09,419.2,Services
2008.12,444.3,Services
2009.03,403.0,Services
2009.06,420.9,Services
2009.09,440.2,Services
2009.12,472.0,Services
2010.03,429.1,Services
2010.06,436.3,Services
2010.09,462.0,Services
2010.12,500.1,Services
2011.03,448.4,Services
2011.06,467.0,Services
2011.09,490.8,Services
2011.12,528.2,Services
2012.03,488.9,Services
2012.06,498.2,Services
2012.09,519.9,Services
2012.12,564.7,Services
2013.03,513.5,Services
2013.06,539.7,Services
2013.09,567.3,Services
2013.12,654.6,Services
2014.03,596.6,Services
2014.06,619.9,Services
2014.09,637.6,Services
2014.12,694.1,Services
2015.03,640.2,Services
2015.06,658.5,Services
2015.09,712.7,Services
2015.12,741.9,Services
2016.03,683.7,Services
2016.06,724.2,Services
2016.09,754.4,Services
2016.12,791.0,Services
2017.03,753.9,Services
2017.06,783.0,Services
2017.09,835.1,Services
2017.12,879.7,Services
2018.03,806.9,Services
2018.06,844.7,Services
2018.09,883.9,Services
2018.12,940.6,Services
2019.03,856.4,Services
2019.06,879.2,Services
2019.09,933.4,Services
2019.12,996.3,Services
2020.03,821.1,Services
2020.06,609.0,Services
2020.09,935.6,Services
2020.12,1024.0,Services
2021.03,896.5,Services
2021.06,970.5,Services
2021.09,787.1,Services
2021.12,920.3,Services
2022.03,876.4,Services
2022.06,958.8,Services
2022.09,1046.6,Services
2022.12,1113.5,Services
2000.03,,Apparel
2000.06,,Apparel
2000.09,,Apparel
2000.12,,Apparel
2001.03,,Apparel
2001.06,,Apparel
2001.09,,Apparel
2001.12,,Apparel
2002.03,,Apparel
2002.06,,Apparel
2002.09,,Apparel
2002.12,612.7,Apparel
2003.03,508.0,Apparel
2003.06,565.3,Apparel
2003.09,515.2,Apparel
2003.12,662.3,Apparel
2004.03,552.0,Apparel
2004.06,609.6,Apparel
2004.09,542.8,Apparel
2004.12,699.4,Apparel
2005.03,569.8,Apparel
2005.06,646.6,Apparel
2005.09,582.2,Apparel
2005.12,746.3,Apparel
2006.03,610.1,Apparel
2006.06,686.0,Apparel
2006.09,613.3,Apparel
2006.12,799.9,Apparel
2007.03,672.0,Apparel
2007.06,749.6,Apparel
2007.09,672.2,Apparel
2007.12,847.7,Apparel
2008.03,678.7,Apparel
2008.06,742.7,Apparel
2008.09,650.1,Apparel
2008.12,852.0,Apparel
2009.03,712.4,Apparel
2009.06,776.0,Apparel
2009.09,687.5,Apparel
2009.12,882.6,Apparel
2010.03,706.8,Apparel
2010.06,791.6,Apparel
2010.09,690.8,Apparel
2010.12,918.7,Apparel
2011.03,713.2,Apparel
2011.06,815.3,Apparel
2011.09,732.5,Apparel
2011.12,966.2,Apparel
2012.03,772.0,Apparel
2012.06,839.5,Apparel
2012.09,736.2,Apparel
2012.12,981.3,Apparel
2013.03,752.4,Apparel
2013.06,875.4,Apparel
2013.09,739.0,Apparel
2013.12,1012.2,Apparel
2014.03,782.7,Apparel
2014.06,859.3,Apparel
2014.09,757.7,Apparel
2014.12,1010.3,Apparel
2015.03,799.7,Apparel
2015.06,877.5,Apparel
2015.09,787.7,Apparel
2015.12,1079.4,Apparel
2016.03,844.8,Apparel
2016.06,931.8,Apparel
2016.09,819.5,Apparel
2016.12,1108.4,Apparel
2017.03,879.4,Apparel
2017.06,950.4,Apparel
2017.09,847.2,Apparel
2017.12,1132.2,Apparel
2018.03,878.7,Apparel
2018.06,938.7,Apparel
2018.09,829.6,Apparel
2018.12,1118.6,Apparel
2019.03,881.6,Apparel
2019.06,955.3,Apparel
2019.09,838.2,Apparel
2019.12,1115.7,Apparel
2020.03,772.2,Apparel
2020.06,618.3,Apparel
2020.09,843.9,Apparel
2020.12,1207.8,Apparel
2021.03,881.5,Apparel
2021.06,1047.7,Apparel
2021.09,674.9,Apparel
2021.12,1107.1,Apparel
2022.03,831.4,Apparel
2022.06,1019.2,Apparel
2022.09,938.7,Apparel
2022.12,1287.7,Apparel
2000.03,,Motor vehicles excl. fuel
2000.06,,Motor vehicles excl. fuel
2000.09,,Motor vehicles excl. fuel
2000.12,,Motor vehicles excl. fuel
2001.03,,Motor vehicles excl. fuel
2001.06,,Motor vehicles excl. fuel
2001.09,,Motor vehicles excl. fuel
2001.12,,Motor vehicles excl. fuel
2002.03,,Motor vehicles excl. fuel
2002.06,,Motor vehicles excl. fuel
2002.09,,Motor vehicles excl. fuel
2002.12,165.6,Motor vehicles excl. fuel
2003.03,159.4,Motor vehicles excl. fuel
2003.06,163.4,Motor vehicles excl. fuel
2003.09,176.0,Motor vehicles excl. fuel
2003.12,193.2,Motor vehicles excl. fuel
2004.03,185.2,Motor vehicles excl. fuel
2004.06,190.0,Motor vehicles excl. fuel
2004.09,198.2,Motor vehicles excl. fuel
2004.12,218.0,Motor vehicles excl. fuel
2005.03,206.9,Motor vehicles excl. fuel
2005.06,213.2,Motor vehicles excl. fuel
2005.09,219.8,Motor vehicles excl. fuel
2005.12,234.6,Motor vehicles excl. fuel
2006.03,224.5,Motor vehicles excl. fuel
2006.06,224.6,Motor vehicles excl. fuel
2006.09,235.0,Motor vehicles excl. fuel
2006.12,259.3,Motor vehicles excl. fuel
2007.03,254.1,Motor vehicles excl. fuel
2007.06,252.1,Motor vehicles excl. fuel
2007.09,264.7,Motor vehicles excl. fuel
2007.12,288.6,Motor vehicles excl. fuel
2008.03,270.8,Motor vehicles excl. fuel
2008.06,260.2,Motor vehicles excl. fuel
2008.09,261.6,Motor vehicles excl. fuel
2008.12,288.3,Motor vehicles excl. fuel
2009.03,273.3,Motor vehicles excl. fuel
2009.06,267.9,Motor vehicles excl. fuel
2009.09,278.6,Motor vehicles excl. fuel
2009.12,301.4,Motor vehicles excl. fuel
2010.03,285.7,Motor vehicles excl. fuel
2010.06,277.4,Motor vehicles excl. fuel
2010.09,292.0,Motor vehicles excl. fuel
2010.12,314.3,Motor vehicles excl. fuel
2011.03,294.7,Motor vehicles excl. fuel
2011.06,298.9,Motor vehicles excl. fuel
2011.09,310.3,Motor vehicles excl. fuel
2011.12,334.8,Motor vehicles excl. fuel
2012.03,324.5,Motor vehicles excl. fuel
2012.06,318.2,Motor vehicles excl. fuel
2012.09,330.2,Motor vehicles excl. fuel
2012.12,360.1,Motor vehicles excl. fuel
2013.03,345.8,Motor vehicles excl. fuel
2013.06,348.9,Motor vehicles excl. fuel
2013.09,360.8,Motor vehicles excl. fuel
2013.12,401.1,Motor vehicles excl. fuel
2014.03,383.3,Motor vehicles excl. fuel
2014.06,386.3,Motor vehicles excl. fuel
2014.09,397.2,Motor vehicles excl. fuel
2014.12,430.7,Motor vehicles excl. fuel
2015.03,420.6,Motor vehicles excl. fuel
2015.06,417.8,Motor vehicles excl. fuel
2015.09,446.3,Motor vehicles excl. fuel
2015.12,478.1,Motor vehicles excl. fuel
2016.03,457.7,Motor vehicles excl. fuel
2016.06,465.9,Motor vehicles excl. fuel
2016.09,479.2,Motor vehicles excl. fuel
2016.12,505.1,Motor vehicles excl. fuel
2017.03,488.7,Motor vehicles excl. fuel
2017.06,485.8,Motor vehicles excl. fuel
2017.09,503.2,Motor vehicles excl. fuel
2017.12,534.1,Motor vehicles excl. fuel
2018.03,515.4,Motor vehicles excl. fuel
2018.06,507.1,Motor vehicles excl. fuel
2018.09,523.9,Motor vehicles excl. fuel
2018.12,551.6,Motor vehicles excl. fuel
2019.03,534.9,Motor vehicles excl. fuel
2019.06,521.8,Motor vehicles excl. fuel
2019.09,552.1,Motor vehicles excl. fuel
2019.12,580.1,Motor vehicles excl. fuel
2020.03,520.0,Motor vehicles excl. fuel
2020.06,423.2,Motor vehicles excl. fuel
2020.09,611.6,Motor vehicles excl. fuel
2020.12,631.2,Motor vehicles excl. fuel
2021.03,585.4,Motor vehicles excl. fuel
2021.06,600.3,Motor vehicles excl. fuel
2021.09,488.3,Motor vehicles excl. fuel
2021.12,641.1,Motor vehicles excl. fuel
2022.03,596.1,Motor vehicles excl. fuel
2022.06,592.5,Motor vehicles excl. fuel
2022.09,609.8,Motor vehicles excl. fuel
2022.12,649.2,Motor vehicles excl. fuel
2000.03,,Fuel
2000.06,,Fuel
2000.09,,Fuel
2000.12,,Fuel
2001.03,,Fuel
2001.06,,Fuel
2001.09,,Fuel
2001.12,,Fuel
2002.03,,Fuel
2002.06,,Fuel
2002.09,,Fuel
2002.12,602.8,Fuel
2003.03,636.9,Fuel
2003.06,571.8,Fuel
2003.09,614.1,Fuel
2003.12,690.4,Fuel
2004.03,769.1,Fuel
2004.06,786.3,Fuel
2004.09,819.1,Fuel
2004.12,862.8,Fuel
2005.03,878.5,Fuel
2005.06,884.2,Fuel
2005.09,975.8,Fuel
2005.12,1005.4,Fuel
2006.03,1058.1,Fuel
2006.06,1136.8,Fuel
2006.09,1150.2,Fuel
2006.12,1073.5,Fuel
2007.03,1087.9,Fuel
2007.06,1102.7,Fuel
2007.09,1134.8,Fuel
2007.12,1271.7,Fuel
2008.03,1319.4,Fuel
2008.06,1397.0,Fuel
2008.09,1448.7,Fuel
2008.12,1265.2,Fuel
2009.03,1176.6,Fuel
2009.06,1162.9,Fuel
2009.09,1200.0,Fuel
2009.12,1274.8,Fuel
2010.03,1331.4,Fuel
2010.06,1296.3,Fuel
2010.09,1285.1,Fuel
2010.12,1438.1,Fuel
2011.03,1518.5,Fuel
2011.06,1478.2,Fuel
2011.09,1436.4,Fuel
2011.12,1618.7,Fuel
2012.03,1641.1,Fuel
2012.06,1597.4,Fuel
2012.09,1659.1,Fuel
2012.12,1799.2,Fuel
2013.03,1833.2,Fuel
2013.06,1807.9,Fuel
2013.09,1913.1,Fuel
2013.12,2016.0,Fuel
2014.03,1981.3,Fuel
2014.06,1913.9,Fuel
2014.09,1881.6,Fuel
2014.12,1932.5,Fuel
2015.03,1716.5,Fuel
2015.06,1777.5,Fuel
2015.09,1803.9,Fuel
2015.12,1851.3,Fuel
2016.03,1710.8,Fuel
2016.06,1703.1,Fuel
2016.09,1691.3,Fuel
2016.12,1875.8,Fuel
2017.03,1888.2,Fuel
2017.06,1791.3,Fuel
2017.09,1710.1,Fuel
2017.12,1945.7,Fuel
2018.03,1935.5,Fuel
2018.06,1884.2,Fuel
2018.09,1915.5,Fuel
2018.12,1943.6,Fuel
2019.03,1765.0,Fuel
2019.06,1742.0,Fuel
2019.09,1687.8,Fuel
2019.12,1838.1,Fuel
2020.03,1700.8,Fuel
2020.06,1046.2,Fuel
2020.09,1477.3,Fuel
2020.12,1597.9,Fuel
2021.03,1565.7,Fuel
2021.06,1626.3,Fuel
2021.09,1388.2,Fuel
2021.12,1660.3,Fuel
2022.03,1700.7,Fuel
2022.06,1794.9,Fuel
2022.09,1768.5,Fuel
2022.12,1833.8,Fuel
2000.03,,Non-retail excl. services
2000.06,,Non-retail excl. services
2000.09,,Non-retail excl. services
2000.12,,Non-retail excl. services
2001.03,,Non-retail excl. services
2001.06,,Non-retail excl. services
2001.09,,Non-retail excl. services
2001.12,,Non-retail excl. services
2002.03,,Non-retail excl. services
2002.06,,Non-retail excl. services
2002.09,,Non-retail excl. services
2002.12,1738.2,Non-retail excl. services
2003.03,1762.4,Non-retail excl. services
2003.06,1738.7,Non-retail excl. services
2003.09,1932.5,Non-retail excl. services
2003.12,2039.7,Non-retail excl. services
2004.03,2181.4,Non-retail excl. services
2004.06,2118.0,Non-retail excl. services
2004.09,2254.1,Non-retail excl. services
2004.12,2324.2,Non-retail excl. services
2005.03,2300.9,Non-retail excl. services
2005.06,2253.3,Non-retail excl. services
2005.09,2422.8,Non-retail excl. services
2005.12,2475.2,Non-retail excl. services
2006.03,2565.6,Non-retail excl. services
2006.06,2487.4,Non-retail excl. services
2006.09,2651.2,Non-retail excl. services
2006.12,2772.1,Non-retail excl. services
2007.03,2871.6,Non-retail excl. services
2007.06,2786.3,Non-retail excl. services
2007.09,2950.4,Non-retail excl. services
2007.12,3076.1,Non-retail excl. services
2008.03,3094.7,Non-retail excl. services
2008.06,2987.7,Non-retail excl. services
2008.09,3128.4,Non-retail excl. services
2008.12,3070.4,Non-retail excl. services
2009.03,2987.9,Non-retail excl. services
2009.06,2937.9,Non-retail excl. services
2009.09,3148.5,Non-retail excl. services
2009.12,3136.3,Non-retail excl. services
2010.03,3177.2,Non-retail excl. services
2010.06,3066.5,Non-retail excl. services
2010.09,3266.4,Non-retail excl. services
2010.12,3282.8,Non-retail excl. services
2011.03,3311.5,Non-retail excl. services
2011.06,3258.7,Non-retail excl. services
2011.09,3402.2,Non-retail excl. services
2011.12,3438.9,Non-retail excl. services
2012.03,3531.8,Non-retail excl. services
2012.06,3403.0,Non-retail excl. services
2012.09,3474.9,Non-retail excl. services
2012.12,3545.1,Non-retail excl. services
2013.03,3585.7,Non-retail excl. services
2013.06,3568.9,Non-retail excl. services
2013.09,3727.3,Non-retail excl. services
2013.12,3717.6,Non-retail excl. services
2014.03,3770.6,Non-retail excl. services
2014.06,3676.0,Non-retail excl. services
2014.09,3799.4,Non-retail excl. services
2014.12,3910.7,Non-retail excl. services
2015.03,3936.9,Non-retail excl. services
2015.06,3868.8,Non-retail excl. services
2015.09,4098.1,Non-retail excl. services
2015.12,4135.9,Non-retail excl. services
2016.03,4206.8,Non-retail excl. services
2016.06,4139.4,Non-retail excl. services
2016.09,4283.8,Non-retail excl. services
2016.12,4342.5,Non-retail excl. services
2017.03,4935.5,Non-retail excl. services
2017.06,4834.9,Non-retail excl. services
2017.09,5007.0,Non-retail excl. services
2017.12,5137.1,Non-retail excl. services
2018.03,5164.3,Non-retail excl. services
2018.06,5097.2,Non-retail excl. services
2018.09,5279.6,Non-retail excl. services
2018.12,5371.8,Non-retail excl. services
2019.03,5393.4,Non-retail excl. services
2019.06,5300.3,Non-retail excl. services
2019.09,5552.6,Non-retail excl. services
2019.12,5494.3,Non-retail excl. services
2020.03,5146.6,Non-retail excl. services
2020.06,3545.5,Non-retail excl. services
2020.09,4898.3,Non-retail excl. services
2020.12,5022.1,Non-retail excl. services
2021.03,4761.0,Non-retail excl. services
2021.06,5041.4,Non-retail excl. services
2021.09,4668.7,Non-retail excl. services
2021.12,4880.9,Non-retail excl. services
2022.03,4986.1,Non-retail excl. services
2022.06,5581.6,Non-retail excl. services
2022.09,5957.1,Non-retail excl. services
2022.12,5904.8,Non-retail excl. services
2002.12,2280.7,Consumables
2003.03,2323.6,Consumables
2003.06,2364.9,Consumables
2003.09,2421.7,Consumables
2003.12,2455.4,Consumables
2004.03,2480.4,Consumables
2004.06,2537.5,Consumables
2004.09,2591.8,Consumables
2004.12,2625.7,Consumables
2005.03,2720.9,Consumables
2005.06,2758.0,Consumables
2005.09,2821.3,Consumables
2005.12,2871.8,Consumables
2006.03,2906.6,Consumables
2006.06,3002.4,Consumables
2006.09,3044.9,Consumables
2006.12,3126.2,Consumables
2007.03,3181.9,Consumables
2007.06,3243.7,Consumables
2007.09,3290.1,Consumables
2007.12,3344.6,Consumables
2008.03,3405.5,Consumables
2008.06,3415.0,Consumables
2008.09,3501.3,Consumables
2008.12,3602.1,Consumables
2009.03,3680.4,Consumables
2009.06,3774.8,Consumables
2009.09,3810.5,Consumables
2009.12,3801.3,Consumables
2010.03,3842.5,Consumables
2010.06,3862.0,Consumables
2010.09,3960.7,Consumables
2010.12,4099.2,Consumables
2011.03,4155.4,Consumables
2011.06,4265.8,Consumables
2011.09,4318.7,Consumables
2011.12,4326.5,Consumables
2012.03,4365.8,Consumables
2012.06,4445.6,Consumables
2012.09,4487.7,Consumables
2012.12,4507.9,Consumables
2013.03,4544.7,Consumables
2013.06,4536.5,Consumables
2013.09,4615.7,Consumables
2013.12,4667.2,Consumables
2014.03,4698.4,Consumables
2014.06,4797.3,Consumables
